20190101T0000,-4.1788106,0.0
20190101T0100,-4.5488105,0.0
20190101T0200,-4.8988104,0.0
20190101T0300,-6.1288104,0.0
20190101T0400,-6.2988105,0.0
20190101T0500,-6.6188107,0.0
20190101T0600,-6.96881,0.0
20190101T0700,-7.9088106,0.0
20190101T0800,-7.8388104,0.0
20190101T0900,-5.8288107,0.0
20190101T1000,-4.84881,0.0
20190101T1100,-3.7788105,0.0
20190101T1200,-3.5888104,0.0
20190101T1300,-3.3788104,0.0
20190101T1400,-1.6988103,0.0
20190101T1500,-1.4588103,0.0
20190101T1600,-0.82881045,0.0
20190101T1700,-0.6388104,0.0
20190101T1800,-1.3488104,0.0
20190101T1900,-2.1688104,0.0
20190101T2000,-3.8688104,0.0
20190101T2100,-4.2088103,0.0
20190101T2200,-4.7388105,0.0
20190101T2300,-4.59881,0.0
20190102T0000,-5.1988106,0.0
20190102T0100,-5.05881,0.0
20190102T0200,-5.9088106,0.0
20190102T0300,-6.9788103,0.0
20190102T0400,-7.7888107,0.0
20190102T0500,-9.218811,0.0
20190102T0600,-9.22881,0.0
20190102T0700,-9.5288105,0.0
20190102T0800,-9.128811,0.0
20190102T0900,-6.0388103,0.0
20190102T1000,-3.7788105,0.0
20190102T1100,-2.5988104,0.0
20190102T1200,-1.3588104,0.0
20190102T1300,-0.23881054,0.0
20190102T1400,1.5311894,0.0
20190102T1500,2.2911897,0.0
20190102T1600,2.4911895,0.0
20190102T1700,2.4511895,0.0
20190102T1800,1.1011896,0.0
20190102T1900,0.08118963,0.0
20190102T2000,0.04118967,0.0
20190102T2100,-0.6388104,0.0
20190102T2200,-1.2188103,0.0
20190102T2300,-1.6088104,0.0
20190103T0000,-1.7588105,0.0
20190103T0100,-1.9488103,0.0
20190103T0200,-2.9888105,0.0
20190103T0300,-3.4088104,0.0
20190103T0400,-3.7488103,0.0
20190103T0500,-4.7488103,0.0
20190103T0600,-5.2788105,0.0
20190103T0700,-5.2388105,0.0
20190103T0800,-4.6988106,0.0
20190103T0900,-5.6888103,0.0
20190103T1000,-1.3488104,0.0
20190103T1100,0.7211895,0.0
20190103T1200,1.8111897,0.0
20190103T1300,2.9511895,0.0
20190103T1400,4.251189,0.0
20190103T1500,5.41119,0.0
20190103T1600,5.581189,0.0
20190103T1700,5.78119,0.0
20190103T1800,5.6011896,0.0
20190103T1900,3.9411898,0.0
20190103T2000,1.2311897,0.0
20190103T2100,0.48118973,0.0
20190103T2200,-0.038810253,0.0
20190103T2300,-0.28881025,0.0
